0.000000,0.049472,
0.000000,-0.024832,
0.000000,-0.049568,
0.000000,-0.074304,
0.000000,-0.148513,
0.000000,-0.173249,
0.000000,-0.197985,
0.000000,-0.222722,
0.000000,-0.296930,
0.000000,-0.321666,
0.000000,-0.321666,
0.000000,-0.395875,
0.000000,-0.420611,
0.000000,-0.445347,
0.000000,-0.470084,
0.000000,-0.519556,
0.000000,-0.569028,
0.000000,-0.618501,
0.000000,-0.667973,
0.000000,-0.717446,
0.000000,-0.791654,
0.000000,-0.816390,
0.000000,-0.841127,
0.000000,-0.940071,
0.000000,-0.964807,
0.000000,-0.989544,
0.000000,-1.039016,
0.000000,-1.088488,
0.000000,-1.113225,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.000000,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.003922,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,-1.137961,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.992126,0.024736,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.000000,
0.000000,0.049472,
0.000000,0.049472,
0.000000,0.049472,
0.000000,0.098945,
0.000000,0.098945,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,0.148417,
0.000000,-0.024832,
0.000000,-0.024832,
0.000000,2.003728,
0.000000,2.201617,
0.000000,2.201617,
0.000000,3.116856,
0.000000,2.993175,
0.000000,2.968439,
0.000000,2.894231,
0.000000,2.721077,
0.000000,2.498452,
0.000000,2.374771,
0.000000,1.978991,
0.000000,1.508908,
0.000000,0.197890,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
0.000000,0.024736,
