0.000000,0.000000,1.300000,0.000000,0.140909,
0.000000,0.000000,1.297000,0.000000,0.140909,
0.000000,0.000000,1.299353,0.000000,0.141136,
0.000000,0.000000,1.300000,0.000000,0.129400,
0.000000,0.000000,1.299588,0.000000,0.108789,
0.000000,0.000000,1.301118,0.000000,0.122952,
0.000000,0.000000,1.300882,0.000000,0.122952,
0.000000,0.000000,1.298647,0.000000,0.117364,
0.000000,0.000000,1.300176,0.000000,0.129150,
0.000000,0.000000,1.293937,0.000000,0.129400,
0.000000,0.000000,1.298625,0.000000,0.140818,
0.000000,0.000000,1.297059,0.000000,0.147905,
0.000000,0.000000,1.300375,0.000000,0.147905,
0.000000,0.000000,1.302588,0.000000,0.140864,
0.000000,0.000000,1.302063,0.000000,0.147667,
0.000000,0.000000,1.301059,0.000000,0.147667,
0.000000,0.000000,1.302882,0.000000,0.129150,
0.000000,0.000000,1.302118,0.000000,0.147905,
0.000000,0.000000,1.301882,0.000000,0.129150,
0.000000,0.000000,1.301235,0.000000,0.134696,
0.000000,0.000000,1.297938,0.000000,0.141227,
0.000000,0.000000,1.301412,0.000000,0.123238,
0.000000,0.000000,1.300588,0.000000,0.123048,
0.000000,0.000000,1.297941,0.000000,0.123143,
0.000000,0.000000,1.301882,0.000000,0.123048,
0.000000,0.000000,1.301647,0.000000,0.123048,
0.000000,0.000000,1.300706,0.000000,0.129150,
0.000000,0.000000,1.298412,0.000000,0.129450,
0.000000,0.000000,1.299059,0.000000,0.108789,
0.000000,0.000000,1.300647,0.000000,0.123000,
0.000000,0.000000,1.295267,0.000000,0.129300,
0.000000,0.000000,1.296062,0.000000,0.108895,
0.000000,0.000000,1.296312,0.000000,0.129350,
0.000000,0.000000,1.297937,0.000000,0.143667,
0.000000,0.000000,1.297437,0.000000,0.129450,
0.000000,0.000000,1.298312,0.000000,0.108842,
0.000000,0.000000,1.299750,0.000000,0.147857,
0.000000,0.000000,1.301118,0.000000,0.129200,
0.000000,0.000000,1.301312,0.000000,0.147619,
0.000000,0.000000,1.303235,0.000000,0.140864,
0.000000,0.000000,1.302588,0.000000,0.140909,
0.000000,0.000000,1.301250,0.000000,0.147714,
0.000000,0.000000,1.301529,0.000000,0.147762,
0.000000,0.000000,1.300824,0.000000,0.122905,
0.000000,0.000000,1.314154,0.000000,0.134609,
0.000000,0.000000,1.294765,0.000000,0.141182,
0.000000,0.000000,1.299412,0.000000,0.123000,
0.000000,0.000000,1.297824,0.000000,0.129450,
0.000000,0.000000,1.300471,0.000000,0.122905,
0.000000,0.000000,1.301000,0.000000,0.122905,
0.000000,0.000000,1.300118,0.000000,0.103300,
2.166000,0.000000,1.297313,0.000000,0.129450,
0.000000,0.000000,1.298937,0.000000,0.134609,
0.000000,0.000000,1.299687,0.000000,0.147762,
0.000000,0.000000,1.298588,0.000000,0.147905,
0.000000,0.000000,1.301353,0.000000,0.147810,
0.000000,0.000000,1.303118,0.000000,0.147619,
0.000000,0.000000,1.300529,0.000000,0.147810,
0.000000,0.000000,1.303059,0.000000,0.140636,
0.000000,0.000000,1.295118,0.000000,0.141000,
0.000000,0.000000,1.301000,0.000000,0.141091,
0.000000,0.000000,1.300588,0.000000,0.129150,
0.000000,0.000000,1.299438,0.000000,0.129450,
0.000000,0.000000,1.300353,0.000000,0.122952,
0.000000,0.000000,1.301294,0.000000,0.122952,
0.000000,0.000000,1.301588,0.000000,0.129250,
0.000000,0.000000,1.300647,0.000000,0.129100,
0.000000,0.000000,1.292687,0.000000,0.129300,
0.000000,0.000000,1.300250,0.000000,0.129350,
0.000000,0.000000,1.300812,0.000000,0.147857,
0.000000,0.000000,1.302647,0.000000,0.129200,
0.000000,0.000000,1.303529,0.000000,0.129250,
0.000000,0.000000,1.302625,0.000000,0.147810,
0.000000,0.000000,1.302824,0.000000,0.140773,
0.000000,0.000000,1.300471,0.000000,0.140864,
0.000000,0.000000,1.296471,0.000000,0.141136,
0.000000,0.000000,1.298438,0.000000,0.123000,
0.000000,0.000000,1.299882,0.000000,0.123000,
0.000000,0.000000,1.298937,0.000000,0.129500,
0.000000,0.000000,1.299824,0.000000,0.129300,
0.000000,0.000000,1.301412,0.000000,0.122905,
0.000000,0.000000,1.300000,0.000000,0.129300,
0.000000,0.000000,1.301235,0.000000,0.122952,
0.000000,0.000000,1.299250,0.000000,0.129300,
